0.005 	-2.92197e-88
0.015 	-8.75931e-88
0.025 	-1.45967e-87
0.035 	-2.0434e-87
0.045 	-2.62714e-87
0.055 	1.84257e-86
0.065 	6.11151e-86
0.075 	1.03805e-85
0.085 	1.46494e-85
0.095 	1.89183e-85
0.105 	1.9107e-82
0.115 	5.72788e-82
0.125 	9.54506e-82
0.135 	1.33622e-81
0.145 	1.71794e-81
0.155 	1.17813e-78
0.165 	3.53056e-78
0.175 	5.88299e-78
0.185 	8.23543e-78
0.195 	1.05879e-77
0.205 	-3.62649e-75
0.215 	-1.0903e-74
0.225 	-1.81795e-74
0.235 	-2.5456e-74
0.245 	-3.27326e-74
0.255 	1.52481e-71
0.265 	4.58171e-71
0.275 	7.63861e-71
0.285 	1.06955e-70
0.295 	1.37524e-70
0.305 	-2.4862e-68
0.315 	-7.48916e-68
0.325 	-1.24921e-67
0.335 	-1.74951e-67
0.345 	-2.2498e-67
0.355 	1.11579e-65
0.365 	3.39738e-65
0.375 	5.67896e-65
0.385 	7.96055e-65
0.395 	1.02421e-64
0.405 	5.99391e-63
0.415 	1.77541e-62
0.425 	2.95142e-62
0.435 	4.12744e-62
0.445 	5.30346e-62
0.455 	4.55088e-60
0.465 	1.35348e-59
0.475 	2.25188e-59
0.485 	3.15027e-59
0.495 	4.04866e-59
0.505 	2.59019e-56
0.515 	7.76157e-56
0.525 	1.2933e-55
0.535 	1.81043e-55
0.545 	2.32757e-55
0.555 	-9.41838e-54
0.565 	-2.87724e-53
0.575 	-4.81263e-53
0.585 	-6.74803e-53
0.595 	-8.68343e-53
0.605 	-1.60971e-52
0.615 	-2.8989e-52
0.625 	-4.1881e-52
0.635 	-5.47729e-52
0.645 	-6.76649e-52
0.655 	-7.21477e-52
0.665 	-6.82214e-52
0.675 	-6.42951e-52
0.685 	-6.03688e-52
0.695 	-5.64426e-52
0.705 	-4.2333e-51
0.715 	-1.16103e-50
0.725 	-1.89873e-50
0.735 	-2.63643e-50
0.745 	-3.37414e-50
0.755 	1.87694e-51
0.765 	8.04906e-50
0.775 	1.59104e-49
0.785 	2.37718e-49
0.795 	3.16331e-49
0.805 	3.99277e-49
0.815 	4.86555e-49
0.825 	5.73832e-49
0.835 	6.6111e-49
0.845 	7.48387e-49
0.855 	9.15413e-49
0.865 	1.16219e-48
0.875 	1.40896e-48
0.885 	1.65573e-48
0.895 	1.9025e-48
0.905 	2.03542e-48
0.915 	2.05449e-48
0.925 	2.07356e-48
0.935 	2.09263e-48
0.945 	2.1117e-48
0.955 	1.7993e-48
0.965 	1.15542e-48
0.975 	5.11547e-49
0.985 	-1.32329e-49
0.995 	-7.76205e-49
1.005 	-1.13271e-48
1.015 	-1.20184e-48
1.025 	-1.27097e-48
1.035 	-1.34011e-48
1.045 	-1.40924e-48
1.055 	-8.70439e-49
1.065 	2.76296e-49
1.075 	1.42303e-48
1.085 	2.56977e-48
1.095 	3.7165e-48
1.105 	4.62968e-48
1.115 	5.3093e-48
1.125 	5.98892e-48
1.135 	6.66854e-48
1.145 	7.34816e-48
1.155 	7.36317e-48
1.165 	6.71355e-48
1.175 	6.06394e-48
1.185 	5.41432e-48
1.195 	4.76471e-48
1.205 	4.03588e-48
1.215 	3.22784e-48
1.225 	2.4198e-48
1.235 	1.61175e-48
1.245 	8.03709e-49
1.255 	3.10336e-49
1.265 	1.31635e-49
1.275 	-4.70671e-50
1.285 	-2.25769e-49
1.295 	-4.04471e-49
1.305 	-4.4448e-49
1.315 	-3.45799e-49
1.325 	-2.47117e-49
1.335 	-1.48435e-49
1.345 	-4.97527e-50
1.355 	-3.86291e-52
1.365 	-3.35401e-52
1.375 	-2.84511e-52
1.385 	-2.33621e-52
1.395 	-1.82731e-52
1.405 	-1.41035e-52
1.415 	-1.08532e-52
1.425 	-7.60296e-53
1.435 	-4.3527e-53
1.445 	-1.10243e-53
1.455 	4.70446e-54
1.465 	3.65931e-54
1.475 	2.61417e-54
1.485 	1.56902e-54
1.495 	5.23879e-55
1.505 	1.17642e-57
1.515 	9.14691e-58
1.525 	6.52958e-58
1.535 	3.91225e-58
1.545 	1.29492e-58
1.555 	-1.23654e-60
1.565 	-9.61719e-61
1.575 	-6.86903e-61
1.585 	-4.12087e-61
